datetime,zone,price_eur_mwh,resolution_minutes
2021-12-15 12:00:00+00:00,Belgium,293.19,60
2021-12-15 13:00:00+00:00,Belgium,313.93,60
2021-12-15 14:00:00+00:00,Belgium,336.9,60
2021-12-15 15:00:00+00:00,Belgium,349.92,60
2021-12-15 16:00:00+00:00,Belgium,350.0,60
2021-12-15 17:00:00+00:00,Belgium,402.0,60
2021-12-15 18:00:00+00:00,Belgium,315.8,60
2021-12-15 19:00:00+00:00,Belgium,292.25,60
2021-12-15 20:00:00+00:00,Belgium,287.32,60
2021-12-15 21:00:00+00:00,Belgium,296.06,60
2021-12-15 22:00:00+00:00,Belgium,284.6,60
2021-12-15 23:00:00+00:00,Belgium,266.26,60
2021-12-16 00:00:00+00:00,Belgium,265.61,60
2021-12-16 01:00:00+00:00,Belgium,251.03,60
2021-12-16 02:00:00+00:00,Belgium,235.28,60
2021-12-16 03:00:00+00:00,Belgium,242.88,60
2021-12-16 04:00:00+00:00,Belgium,251.78,60
2021-12-16 05:00:00+00:00,Belgium,266.49,60
2021-12-16 06:00:00+00:00,Belgium,300.0,60
2021-12-16 07:00:00+00:00,Belgium,351.77,60
2021-12-16 08:00:00+00:00,Belgium,411.12,60
2021-12-16 09:00:00+00:00,Belgium,416.8,60
2021-12-16 10:00:00+00:00,Belgium,408.8,60
2021-12-16 11:00:00+00:00,Belgium,402.7,60
2021-12-16 12:00:00+00:00,Belgium,389.96,60
2021-12-16 13:00:00+00:00,Belgium,389.2,60
2021-12-16 14:00:00+00:00,Belgium,395.24,60
2021-12-16 15:00:00+00:00,Belgium,399.72,60
2021-12-16 16:00:00+00:00,Belgium,416.23,60
2021-12-16 17:00:00+00:00,Belgium,425.0,60
2021-12-16 18:00:00+00:00,Belgium,417.25,60
2021-12-16 19:00:00+00:00,Belgium,404.57,60
2021-12-16 20:00:00+00:00,Belgium,363.58,60
2021-12-16 21:00:00+00:00,Belgium,313.0,60
2021-12-16 22:00:00+00:00,Belgium,282.74,60
2021-12-16 23:00:00+00:00,Belgium,266.3,60
2021-12-17 00:00:00+00:00,Belgium,289.26,60
2021-12-17 01:00:00+00:00,Belgium,268.63,60
2021-12-17 02:00:00+00:00,Belgium,256.99,60
2021-12-17 03:00:00+00:00,Belgium,246.8,60
2021-12-17 04:00:00+00:00,Belgium,250.0,60
2021-12-17 05:00:00+00:00,Belgium,270.09,60
2021-12-17 06:00:00+00:00,Belgium,303.81,60
2021-12-17 07:00:00+00:00,Belgium,391.0,60
2021-12-17 08:00:00+00:00,Belgium,403.92,60
2021-12-17 10:00:00+00:00,Belgium,398.95,60
2021-12-17 11:00:00+00:00,Belgium,392.46,60
2021-12-17 12:00:00+00:00,Belgium,376.13,60
2021-12-17 13:00:00+00:00,Belgium,351.71,60
2021-12-17 14:00:00+00:00,Belgium,361.51,60
2021-12-17 15:00:00+00:00,Belgium,392.1,60
2021-12-17 16:00:00+00:00,Belgium,382.32,60
2021-12-17 17:00:00+00:00,Belgium,397.3,60
2021-12-17 18:00:00+00:00,Belgium,394.42,60
2021-12-17 19:00:00+00:00,Belgium,390.1,60
2021-12-17 20:00:00+00:00,Belgium,341.98,60
2021-12-17 21:00:00+00:00,Belgium,300.33,60
2021-12-17 22:00:00+00:00,Belgium,297.49,60
2021-12-17 23:00:00+00:00,Belgium,280.0,60
2021-12-18 00:00:00+00:00,Belgium,310.12,60
2021-12-18 01:00:00+00:00,Belgium,277.41,60
2021-12-18 02:00:00+00:00,Belgium,275.6,60
2021-12-18 03:00:00+00:00,Belgium,269.87,60
2021-12-18 04:00:00+00:00,Belgium,255.02,60
2021-12-18 05:00:00+00:00,Belgium,252.86,60
2021-12-18 06:00:00+00:00,Belgium,278.2,60
2021-12-18 07:00:00+00:00,Belgium,299.88,60
2021-12-18 08:00:00+00:00,Belgium,313.08,60
2021-12-18 09:00:00+00:00,Belgium,335.28,60
2021-12-18 10:00:00+00:00,Belgium,324.1,60
2021-12-18 11:00:00+00:00,Belgium,316.94,60
2021-12-18 12:00:00+00:00,Belgium,330.38,60
2021-12-18 13:00:00+00:00,Belgium,298.93,60
2021-12-18 14:00:00+00:00,Belgium,286.8,60
2021-12-18 15:00:00+00:00,Belgium,293.59,60
2021-12-18 16:00:00+00:00,Belgium,311.01,60
2021-12-18 17:00:00+00:00,Belgium,332.53,60
2021-12-18 18:00:00+00:00,Belgium,393.2,60
2021-12-18 19:00:00+00:00,Belgium,362.98,60
2021-12-18 20:00:00+00:00,Belgium,327.22,60
2021-12-18 21:00:00+00:00,Belgium,290.95,60
2021-12-18 22:00:00+00:00,Belgium,286.8,60
2021-12-18 23:00:00+00:00,Belgium,281.13,60
2021-12-19 00:00:00+00:00,Belgium,312.89,60
2021-12-19 01:00:00+00:00,Belgium,337.2,60
2021-12-19 02:00:00+00:00,Belgium,232.08,60
2021-12-19 03:00:00+00:00,Belgium,209.6,60
2021-12-19 04:00:00+00:00,Belgium,196.35,60
2021-12-19 05:00:00+00:00,Belgium,294.0,60
2021-12-19 06:00:00+00:00,Belgium,199.7,60
2021-12-19 07:00:00+00:00,Belgium,239.5,60
2021-12-19 08:00:00+00:00,Belgium,253.62,60
2021-12-19 09:00:00+00:00,Belgium,284.61,60
2021-12-19 10:00:00+00:00,Belgium,300.22,60
2021-12-19 11:00:00+00:00,Belgium,282.43,60
2021-12-19 12:00:00+00:00,Belgium,408.7,60
2021-12-19 13:00:00+00:00,Belgium,317.41,60
2021-12-19 14:00:00+00:00,Belgium,310.0,60
2021-12-19 15:00:00+00:00,Belgium,315.85,60
2021-12-19 16:00:00+00:00,Belgium,314.27,60
2021-12-19 17:00:00+00:00,Belgium,364.38,60
2021-12-19 18:00:00+00:00,Belgium,369.51,60
2021-12-19 19:00:00+00:00,Belgium,353.76,60
2021-12-19 20:00:00+00:00,Belgium,359.13,60
2021-12-19 21:00:00+00:00,Belgium,337.83,60
2021-12-19 22:00:00+00:00,Belgium,328.0,60
2021-12-19 23:00:00+00:00,Belgium,287.83,60
2021-12-20 00:00:00+00:00,Belgium,325.55,60
2021-12-20 01:00:00+00:00,Belgium,329.93,60
2021-12-20 02:00:00+00:00,Belgium,304.5,60
2021-12-20 03:00:00+00:00,Belgium,272.48,60
2021-12-20 04:00:00+00:00,Belgium,293.2,60
2021-12-20 05:00:00+00:00,Belgium,306.96,60
2021-12-20 06:00:00+00:00,Belgium,300.7,60
2021-12-20 07:00:00+00:00,Belgium,395.07,60
2021-12-20 08:00:00+00:00,Belgium,430.61,60
2021-12-20 09:00:00+00:00,Belgium,403.08,60
2021-12-20 10:00:00+00:00,Belgium,361.22,60
2021-12-20 11:00:00+00:00,Belgium,314.37,60
2021-12-20 12:00:00+00:00,Belgium,245.29,60
2021-12-20 13:00:00+00:00,Belgium,335.25,60
2021-12-20 14:00:00+00:00,Belgium,404.92,60
2021-12-20 15:00:00+00:00,Belgium,428.82,60
2021-12-20 16:00:00+00:00,Belgium,439.97,60
2021-12-20 17:00:00+00:00,Belgium,460.08,60
2021-12-20 18:00:00+00:00,Belgium,465.98,60
2021-12-20 19:00:00+00:00,Belgium,436.43,60
2021-12-20 20:00:00+00:00,Belgium,424.0,60
2021-12-20 21:00:00+00:00,Belgium,372.23,60
2021-12-20 22:00:00+00:00,Belgium,347.05,60
2021-12-20 23:00:00+00:00,Belgium,317.9,60
2021-12-21 00:00:00+00:00,Belgium,285.0,60
2021-12-21 01:00:00+00:00,Belgium,305.4,60
2021-12-21 02:00:00+00:00,Belgium,300.0,60
2021-12-21 03:00:00+00:00,Belgium,295.6,60
2021-12-21 04:00:00+00:00,Belgium,291.21,60
2021-12-21 05:00:00+00:00,Belgium,322.48,60
2021-12-21 06:00:00+00:00,Belgium,399.98,60
2021-12-21 07:00:00+00:00,Belgium,471.02,60
2021-12-21 08:00:00+00:00,Belgium,510.02,60
2021-12-21 09:00:00+00:00,Belgium,513.58,60
2021-12-21 10:00:00+00:00,Belgium,504.43,60
2021-12-21 11:00:00+00:00,Belgium,480.0,60
2021-12-21 12:00:00+00:00,Belgium,456.65,60
2021-12-21 13:00:00+00:00,Belgium,460.0,60
2021-12-21 14:00:00+00:00,Belgium,476.21,60
2021-12-21 15:00:00+00:00,Belgium,505.13,60
2021-12-21 16:00:00+00:00,Belgium,539.91,60
2021-12-21 17:00:00+00:00,Belgium,620.0,60
2021-12-21 18:00:00+00:00,Belgium,600.1,60
2021-12-21 19:00:00+00:00,Belgium,520.0,60
2021-12-21 20:00:00+00:00,Belgium,470.59,60
2021-12-21 21:00:00+00:00,Belgium,413.13,60
2021-12-21 22:00:00+00:00,Belgium,331.24,60
2021-12-21 23:00:00+00:00,Belgium,320.0,60
2021-12-22 00:00:00+00:00,Belgium,375.0,60
2021-12-22 01:00:00+00:00,Belgium,364.79,60
2021-12-22 02:00:00+00:00,Belgium,351.46,60
2021-12-22 03:00:00+00:00,Belgium,330.4,60
2021-12-22 04:00:00+00:00,Belgium,330.22,60
2021-12-22 05:00:00+00:00,Belgium,349.0,60
2021-12-22 06:00:00+00:00,Belgium,406.01,60
2021-12-22 07:00:00+00:00,Belgium,499.6,60
2021-12-22 08:00:00+00:00,Belgium,459.23,60
2021-12-22 09:00:00+00:00,Belgium,455.5,60
2021-12-22 10:00:00+00:00,Belgium,431.3,60
2021-12-22 11:00:00+00:00,Belgium,340.76,60
2021-12-22 12:00:00+00:00,Belgium,282.98,60
2021-12-22 13:00:00+00:00,Belgium,305.2,60
2021-12-22 14:00:00+00:00,Belgium,460.96,60
2021-12-22 15:00:00+00:00,Belgium,484.71,60
2021-12-22 16:00:00+00:00,Belgium,505.5,60
2021-12-22 17:00:00+00:00,Belgium,529.2,60
2021-12-22 18:00:00+00:00,Belgium,497.09,60
2021-12-22 19:00:00+00:00,Belgium,416.21,60
2021-12-22 20:00:00+00:00,Belgium,353.87,60
2021-12-22 21:00:00+00:00,Belgium,330.32,60
2021-12-22 22:00:00+00:00,Belgium,365.66,60
2021-12-22 23:00:00+00:00,Belgium,305.2,60
2021-12-23 00:00:00+00:00,Belgium,395.23,60
2021-12-23 01:00:00+00:00,Belgium,364.0,60
2021-12-23 02:00:00+00:00,Belgium,345.0,60
2021-12-23 03:00:00+00:00,Belgium,326.03,60
2021-12-23 04:00:00+00:00,Belgium,320.85,60
2021-12-23 05:00:00+00:00,Belgium,329.0,60
2021-12-23 06:00:00+00:00,Belgium,390.1,60
2021-12-23 07:00:00+00:00,Belgium,401.3,60
2021-12-23 08:00:00+00:00,Belgium,434.56,60
2021-12-23 09:00:00+00:00,Belgium,472.7,60
2021-12-23 10:00:00+00:00,Belgium,453.9,60
2021-12-23 11:00:00+00:00,Belgium,354.33,60
2021-12-23 12:00:00+00:00,Belgium,346.3,60
2021-12-23 13:00:00+00:00,Belgium,350.0,60
2021-12-23 14:00:00+00:00,Belgium,314.01,60
2021-12-23 15:00:00+00:00,Belgium,383.86,60
2021-12-23 16:00:00+00:00,Belgium,413.3,60
2021-12-23 17:00:00+00:00,Belgium,510.51,60
2021-12-23 18:00:00+00:00,Belgium,550.0,60
2021-12-23 19:00:00+00:00,Belgium,460.4,60
2021-12-23 20:00:00+00:00,Belgium,337.9,60
2021-12-23 21:00:00+00:00,Belgium,300.15,60
2021-12-23 22:00:00+00:00,Belgium,277.82,60
2021-12-23 23:00:00+00:00,Belgium,248.36,60
2021-12-24 00:00:00+00:00,Belgium,32.24,60
2021-12-24 01:00:00+00:00,Belgium,14.62,60
2021-12-24 02:00:00+00:00,Belgium,0.0,60
2021-12-24 03:00:00+00:00,Belgium,37.52,60
2021-12-24 04:00:00+00:00,Belgium,207.3,60
2021-12-24 05:00:00+00:00,Belgium,95.77,60
2021-12-24 06:00:00+00:00,Belgium,255.7,60
2021-12-24 07:00:00+00:00,Belgium,244.0,60
2021-12-24 08:00:00+00:00,Belgium,327.36,60
2021-12-24 09:00:00+00:00,Belgium,310.29,60
2021-12-24 10:00:00+00:00,Belgium,420.3,60
2021-12-24 11:00:00+00:00,Belgium,421.91,60
2021-12-24 12:00:00+00:00,Belgium,415.0,60
2021-12-24 13:00:00+00:00,Belgium,412.3,60
2021-12-24 14:00:00+00:00,Belgium,386.0,60
2021-12-24 15:00:00+00:00,Belgium,360.9,60
2021-12-24 16:00:00+00:00,Belgium,350.46,60
2021-12-24 17:00:00+00:00,Belgium,369.27,60
2021-12-24 18:00:00+00:00,Belgium,400.73,60
2021-12-24 19:00:00+00:00,Belgium,387.1,60
2021-12-24 20:00:00+00:00,Belgium,350.0,60
2021-12-24 21:00:00+00:00,Belgium,338.04,60
2021-12-24 22:00:00+00:00,Belgium,315.27,60
2021-12-24 23:00:00+00:00,Belgium,269.92,60
2021-12-25 00:00:00+00:00,Belgium,240.3,60
2021-12-25 01:00:00+00:00,Belgium,229.56,60
2021-12-25 02:00:00+00:00,Belgium,186.24,60
2021-12-25 03:00:00+00:00,Belgium,162.22,60
2021-12-25 04:00:00+00:00,Belgium,135.0,60
2021-12-25 05:00:00+00:00,Belgium,125.31,60
2021-12-25 06:00:00+00:00,Belgium,128.03,60
2021-12-25 07:00:00+00:00,Belgium,118.82,60
2021-12-25 08:00:00+00:00,Belgium,157.77,60
2021-12-25 09:00:00+00:00,Belgium,195.15,60
2021-12-25 10:00:00+00:00,Belgium,208.81,60
2021-12-25 11:00:00+00:00,Belgium,217.71,60
2021-12-25 12:00:00+00:00,Belgium,216.97,60
2021-12-25 13:00:00+00:00,Belgium,207.65,60
2021-12-25 14:00:00+00:00,Belgium,233.58,60
2021-12-25 15:00:00+00:00,Belgium,226.0,60
2021-12-25 16:00:00+00:00,Belgium,231.52,60
2021-12-25 17:00:00+00:00,Belgium,244.81,60
2021-12-25 18:00:00+00:00,Belgium,245.87,60
2021-12-25 19:00:00+00:00,Belgium,202.2,60
2021-12-25 20:00:00+00:00,Belgium,218.24,60
2021-12-25 21:00:00+00:00,Belgium,218.92,60
2021-12-25 22:00:00+00:00,Belgium,228.59,60
2021-12-25 23:00:00+00:00,Belgium,220.94,60
2021-12-26 00:00:00+00:00,Belgium,173.12,60
2021-12-26 01:00:00+00:00,Belgium,153.0,60
2021-12-26 02:00:00+00:00,Belgium,151.95,60
2021-12-26 03:00:00+00:00,Belgium,133.26,60
2021-12-26 04:00:00+00:00,Belgium,126.66,60
2021-12-26 05:00:00+00:00,Belgium,130.24,60
2021-12-26 06:00:00+00:00,Belgium,132.24,60
2021-12-26 07:00:00+00:00,Belgium,162.5,60
2021-12-26 08:00:00+00:00,Belgium,174.39,60
2021-12-26 09:00:00+00:00,Belgium,185.94,60
2021-12-26 10:00:00+00:00,Belgium,199.35,60
2021-12-26 11:00:00+00:00,Belgium,202.81,60
2021-12-26 12:00:00+00:00,Belgium,199.4,60
2021-12-26 13:00:00+00:00,Belgium,193.73,60
2021-12-26 14:00:00+00:00,Belgium,193.3,60
2021-12-26 15:00:00+00:00,Belgium,193.39,60
2021-12-26 16:00:00+00:00,Belgium,195.65,60
2021-12-26 17:00:00+00:00,Belgium,223.8,60
2021-12-26 18:00:00+00:00,Belgium,282.71,60
2021-12-26 19:00:00+00:00,Belgium,250.0,60
2021-12-26 20:00:00+00:00,Belgium,215.2,60
2021-12-26 21:00:00+00:00,Belgium,196.32,60
2021-12-26 22:00:00+00:00,Belgium,186.06,60
2021-12-26 23:00:00+00:00,Belgium,162.51,60
2021-12-27 00:00:00+00:00,Belgium,165.97,60
2021-12-27 01:00:00+00:00,Belgium,135.03,60
2021-12-27 02:00:00+00:00,Belgium,132.87,60
2021-12-27 03:00:00+00:00,Belgium,98.66,60
2021-12-27 04:00:00+00:00,Belgium,76.04,60
2021-12-27 05:00:00+00:00,Belgium,97.53,60
2021-12-27 06:00:00+00:00,Belgium,137.19,60
2021-12-27 07:00:00+00:00,Belgium,161.13,60
2021-12-27 08:00:00+00:00,Belgium,175.19,60
2021-12-27 09:00:00+00:00,Belgium,207.55,60
2021-12-27 11:00:00+00:00,Belgium,204.63,60
2021-12-27 12:00:00+00:00,Belgium,210.04,60
2021-12-27 13:00:00+00:00,Belgium,200.18,60
2021-12-27 14:00:00+00:00,Belgium,188.43,60
2021-12-27 15:00:00+00:00,Belgium,186.05,60
2021-12-27 16:00:00+00:00,Belgium,180.33,60
2021-12-27 17:00:00+00:00,Belgium,205.0,60
2021-12-27 18:00:00+00:00,Belgium,207.1,60
2021-12-27 19:00:00+00:00,Belgium,196.05,60
2021-12-27 20:00:00+00:00,Belgium,173.07,60
2021-12-27 21:00:00+00:00,Belgium,143.34,60
2021-12-27 22:00:00+00:00,Belgium,113.05,60
2021-12-27 23:00:00+00:00,Belgium,103.2,60
2021-12-28 00:00:00+00:00,Belgium,64.8,60
2021-12-28 01:00:00+00:00,Belgium,43.22,60
2021-12-28 02:00:00+00:00,Belgium,36.6,60
2021-12-28 03:00:00+00:00,Belgium,19.88,60
2021-12-28 04:00:00+00:00,Belgium,15.86,60
2021-12-28 05:00:00+00:00,Belgium,23.53,60
2021-12-28 06:00:00+00:00,Belgium,65.97,60
2021-12-28 07:00:00+00:00,Belgium,101.32,60
2021-12-28 08:00:00+00:00,Belgium,120.85,60
2021-12-28 09:00:00+00:00,Belgium,143.23,60
2021-12-28 10:00:00+00:00,Belgium,142.12,60
2021-12-28 11:00:00+00:00,Belgium,135.1,60
2021-12-28 12:00:00+00:00,Belgium,126.44,60
2021-12-28 13:00:00+00:00,Belgium,115.14,60
2021-12-28 14:00:00+00:00,Belgium,115.5,60
2021-12-28 15:00:00+00:00,Belgium,102.51,60
2021-12-28 16:00:00+00:00,Belgium,108.99,60
2021-12-28 17:00:00+00:00,Belgium,149.46,60
2021-12-28 18:00:00+00:00,Belgium,150.06,60
2021-12-28 19:00:00+00:00,Belgium,149.89,60
2021-12-28 20:00:00+00:00,Belgium,139.09,60
2021-12-28 21:00:00+00:00,Belgium,125.22,60
2021-12-28 22:00:00+00:00,Belgium,127.68,60
2021-12-28 23:00:00+00:00,Belgium,110.08,60
2021-12-29 00:00:00+00:00,Belgium,112.06,60
2021-12-29 01:00:00+00:00,Belgium,93.27,60
2021-12-29 02:00:00+00:00,Belgium,94.37,60
2021-12-29 03:00:00+00:00,Belgium,90.82,60
2021-12-29 04:00:00+00:00,Belgium,94.01,60
2021-12-29 05:00:00+00:00,Belgium,117.63,60
2021-12-29 06:00:00+00:00,Belgium,139.98,60
2021-12-29 07:00:00+00:00,Belgium,188.0,60
2021-12-29 08:00:00+00:00,Belgium,200.0,60
2021-12-29 09:00:00+00:00,Belgium,203.45,60
2021-12-29 10:00:00+00:00,Belgium,204.2,60
2021-12-29 11:00:00+00:00,Belgium,204.38,60
2021-12-29 12:00:00+00:00,Belgium,205.61,60
2021-12-29 13:00:00+00:00,Belgium,205.62,60
2021-12-29 14:00:00+00:00,Belgium,205.7,60
2021-12-29 15:00:00+00:00,Belgium,200.0,60
2021-12-29 16:00:00+00:00,Belgium,195.99,60
2021-12-29 17:00:00+00:00,Belgium,203.44,60
2021-12-29 18:00:00+00:00,Belgium,183.93,60
2021-12-29 19:00:00+00:00,Belgium,163.63,60
2021-12-29 20:00:00+00:00,Belgium,130.06,60
2021-12-29 21:00:00+00:00,Belgium,108.64,60
2021-12-29 22:00:00+00:00,Belgium,106.34,60
2021-12-29 23:00:00+00:00,Belgium,83.35,60
2021-12-30 00:00:00+00:00,Belgium,73.08,60
2021-12-30 01:00:00+00:00,Belgium,47.86,60
2021-12-30 02:00:00+00:00,Belgium,33.12,60
2021-12-30 03:00:00+00:00,Belgium,25.56,60
2021-12-30 04:00:00+00:00,Belgium,21.36,60
2021-12-30 05:00:00+00:00,Belgium,41.48,60
2021-12-30 06:00:00+00:00,Belgium,51.74,60
2021-12-30 07:00:00+00:00,Belgium,98.0,60
2021-12-30 08:00:00+00:00,Belgium,109.62,60
2021-12-30 09:00:00+00:00,Belgium,99.52,60
2021-12-30 10:00:00+00:00,Belgium,109.42,60
2021-12-30 11:00:00+00:00,Belgium,95.55,60
2021-12-30 12:00:00+00:00,Belgium,100.0,60
2021-12-30 13:00:00+00:00,Belgium,100.32,60
2021-12-30 14:00:00+00:00,Belgium,95.42,60
2021-12-30 15:00:00+00:00,Belgium,97.58,60
2021-12-30 16:00:00+00:00,Belgium,93.78,60
2021-12-30 17:00:00+00:00,Belgium,125.23,60
2021-12-30 18:00:00+00:00,Belgium,72.66,60
2021-12-30 19:00:00+00:00,Belgium,50.57,60
2021-12-30 20:00:00+00:00,Belgium,94.18,60
2021-12-30 21:00:00+00:00,Belgium,46.26,60
2021-12-30 22:00:00+00:00,Belgium,10.83,60
2021-12-30 23:00:00+00:00,Belgium,0.82,60
2021-12-31 00:00:00+00:00,Belgium,13.04,60
2021-12-31 01:00:00+00:00,Belgium,-35.5,60
2021-12-31 02:00:00+00:00,Belgium,-40.16,60
2021-12-31 03:00:00+00:00,Belgium,-28.0,60
2021-12-31 05:00:00+00:00,Belgium,-10.0,60
2021-12-31 06:00:00+00:00,Belgium,14.92,60
2021-12-31 07:00:00+00:00,Belgium,-0.06,60
2021-12-31 08:00:00+00:00,Belgium,32.0,60
2021-12-31 09:00:00+00:00,Belgium,-15.58,60
2021-12-31 10:00:00+00:00,Belgium,-26.22,60
2021-12-31 11:00:00+00:00,Belgium,14.02,60
2021-12-31 12:00:00+00:00,Belgium,-13.78,60
2021-12-31 13:00:00+00:00,Belgium,3.76,60
2021-12-31 14:00:00+00:00,Belgium,-10.0,60
2021-12-31 15:00:00+00:00,Belgium,-8.47,60
2021-12-31 16:00:00+00:00,Belgium,92.24,60
2021-12-31 17:00:00+00:00,Belgium,92.99,60
2021-12-31 18:00:00+00:00,Belgium,78.16,60
2021-12-31 19:00:00+00:00,Belgium,60.72,60
2021-12-31 20:00:00+00:00,Belgium,-32.27,60
2021-12-31 21:00:00+00:00,Belgium,6.2,60
2021-12-31 22:00:00+00:00,Belgium,35.96,60
2021-12-31 23:00:00+00:00,Belgium,36.34,60
2022-01-01 00:00:00+00:00,Belgium,82.02,60
2022-01-01 01:00:00+00:00,Belgium,67.07,60
2022-01-01 02:00:00+00:00,Belgium,75.11,60
2022-01-01 03:00:00+00:00,Belgium,50.91,60
2022-01-01 04:00:00+00:00,Belgium,37.67,60
2022-01-01 05:00:00+00:00,Belgium,39.7,60
2022-01-01 06:00:00+00:00,Belgium,40.59,60
2022-01-01 07:00:00+00:00,Belgium,43.26,60
2022-01-01 08:00:00+00:00,Belgium,49.66,60
2022-01-01 09:00:00+00:00,Belgium,70.05,60
2022-01-01 10:00:00+00:00,Belgium,76.79,60
2022-01-01 11:00:00+00:00,Belgium,84.1,60
2022-01-01 12:00:00+00:00,Belgium,94.74,60
2022-01-01 13:00:00+00:00,Belgium,96.8,60
2022-01-01 14:00:00+00:00,Belgium,97.17,60
2022-01-01 15:00:00+00:00,Belgium,95.21,60
2022-01-01 16:00:00+00:00,Belgium,111.66,60
2022-01-01 17:00:00+00:00,Belgium,149.97,60
2022-01-01 18:00:00+00:00,Belgium,146.33,60
2022-01-01 19:00:00+00:00,Belgium,140.28,60
2022-01-01 20:00:00+00:00,Belgium,121.88,60
2022-01-01 21:00:00+00:00,Belgium,102.61,60
2022-01-01 22:00:00+00:00,Belgium,97.46,60
2022-01-01 23:00:00+00:00,Belgium,85.16,60
2022-01-02 00:00:00+00:00,Belgium,57.08,60
2022-01-02 01:00:00+00:00,Belgium,52.59,60
2022-01-02 02:00:00+00:00,Belgium,48.97,60
2022-01-02 03:00:00+00:00,Belgium,34.94,60
2022-01-02 04:00:00+00:00,Belgium,29.56,60
2022-01-02 05:00:00+00:00,Belgium,33.97,60
2022-01-02 06:00:00+00:00,Belgium,34.52,60
2022-01-02 07:00:00+00:00,Belgium,41.8,60
2022-01-02 08:00:00+00:00,Belgium,48.95,60
2022-01-02 09:00:00+00:00,Belgium,60.01,60
2022-01-02 10:00:00+00:00,Belgium,70.09,60
2022-01-02 11:00:00+00:00,Belgium,66.26,60
2022-01-02 12:00:00+00:00,Belgium,64.54,60
2022-01-02 13:00:00+00:00,Belgium,46.96,60
2022-01-02 14:00:00+00:00,Belgium,41.95,60
2022-01-02 15:00:00+00:00,Belgium,48.31,60
2022-01-02 16:00:00+00:00,Belgium,51.91,60
2022-01-02 17:00:00+00:00,Belgium,56.04,60
2022-01-02 18:00:00+00:00,Belgium,69.32,60
2022-01-02 19:00:00+00:00,Belgium,69.5,60
2022-01-02 20:00:00+00:00,Belgium,62.22,60
2022-01-02 21:00:00+00:00,Belgium,46.16,60
2022-01-02 22:00:00+00:00,Belgium,46.29,60
2022-01-02 23:00:00+00:00,Belgium,32.93,60
2022-01-03 00:00:00+00:00,Belgium,-0.7,60
2022-01-03 01:00:00+00:00,Belgium,-1.34,60
2022-01-03 02:00:00+00:00,Belgium,-0.99,60
2022-01-03 03:00:00+00:00,Belgium,-1.83,60
2022-01-03 04:00:00+00:00,Belgium,-1.72,60
2022-01-03 05:00:00+00:00,Belgium,0.0,60
2022-01-03 06:00:00+00:00,Belgium,35.22,60
2022-01-03 07:00:00+00:00,Belgium,88.5,60
2022-01-03 08:00:00+00:00,Belgium,96.0,60
2022-01-03 09:00:00+00:00,Belgium,70.5,60
2022-01-03 10:00:00+00:00,Belgium,90.57,60
2022-01-03 11:00:00+00:00,Belgium,101.33,60
2022-01-03 12:00:00+00:00,Belgium,97.3,60
2022-01-03 13:00:00+00:00,Belgium,96.2,60
2022-01-03 14:00:00+00:00,Belgium,100.73,60
2022-01-03 15:00:00+00:00,Belgium,117.23,60
2022-01-03 16:00:00+00:00,Belgium,128.57,60
2022-01-03 17:00:00+00:00,Belgium,148.49,60
2022-01-03 18:00:00+00:00,Belgium,162.12,60
2022-01-03 19:00:00+00:00,Belgium,123.91,60
2022-01-03 20:00:00+00:00,Belgium,120.7,60
2022-01-03 21:00:00+00:00,Belgium,111.01,60
2022-01-03 22:00:00+00:00,Belgium,119.97,60
2022-01-03 23:00:00+00:00,Belgium,103.93,60
2022-01-04 00:00:00+00:00,Belgium,129.18,60
2022-01-04 01:00:00+00:00,Belgium,115.55,60
2022-01-04 02:00:00+00:00,Belgium,116.86,60
2022-01-04 03:00:00+00:00,Belgium,107.07,60
2022-01-04 04:00:00+00:00,Belgium,106.21,60
2022-01-04 05:00:00+00:00,Belgium,115.57,60
2022-01-04 06:00:00+00:00,Belgium,156.91,60
2022-01-04 07:00:00+00:00,Belgium,182.64,60
2022-01-04 08:00:00+00:00,Belgium,178.91,60
2022-01-04 09:00:00+00:00,Belgium,190.0,60
2022-01-04 10:00:00+00:00,Belgium,189.88,60
2022-01-04 11:00:00+00:00,Belgium,182.42,60
2022-01-04 12:00:00+00:00,Belgium,182.46,60
2022-01-04 13:00:00+00:00,Belgium,179.59,60
2022-01-04 14:00:00+00:00,Belgium,179.0,60
2022-01-04 15:00:00+00:00,Belgium,180.93,60
2022-01-04 16:00:00+00:00,Belgium,166.69,60
2022-01-04 17:00:00+00:00,Belgium,189.88,60
2022-01-04 18:00:00+00:00,Belgium,184.94,60
2022-01-04 19:00:00+00:00,Belgium,178.99,60
2022-01-04 20:00:00+00:00,Belgium,156.12,60
2022-01-04 21:00:00+00:00,Belgium,144.9,60
2022-01-04 22:00:00+00:00,Belgium,137.92,60
2022-01-04 23:00:00+00:00,Belgium,98.1,60
2022-01-05 00:00:00+00:00,Belgium,114.37,60
2022-01-05 01:00:00+00:00,Belgium,106.72,60
2022-01-05 02:00:00+00:00,Belgium,84.5,60
2022-01-05 03:00:00+00:00,Belgium,75.38,60
2022-01-05 04:00:00+00:00,Belgium,79.11,60
2022-01-05 05:00:00+00:00,Belgium,94.79,60
2022-01-05 06:00:00+00:00,Belgium,90.21,60
2022-01-05 07:00:00+00:00,Belgium,139.0,60
2022-01-05 08:00:00+00:00,Belgium,181.61,60
